Day of Week,Date,Hour ending,Hourly volume Eastbound,HCV % Eastbound,Hourly volume Westbound,HCV % Westbound,Total volume,Total % HCV
Fri, Jul 6 2012,0900,287,10.1,439,9.6,726,9.8
Fri, Jul 6 2012,1000,381,11.8,563,5.9,944,8.3
Fri, Jul 6 2012,1100,340,12.9,488,7.4,828,9.7
Fri, Jul 6 2012,1200,359,14.5,499,9.2,858,11.4
Fri, Jul 6 2012,1300,436,8.5,556,9.2,992,8.9
Fri, Jul 6 2012,1400,511,9.8,634,7.3,1145,8.4
Fri, Jul 6 2012,1500,563,10.1,659,7,1222,8.4
Fri, Jul 6 2012,1600,620,8.9,677,5.6,1297,7.2
Fri, Jul 6 2012,1700,611,6.4,790,5.3,1401,5.8
Fri, Jul 6 2012,1800,720,6.1,888,6.2,1608,6.2
Fri, Jul 6 2012,1900,705,4.1,829,3.9,1534,4
Fri, Jul 6 2012,2000,599,6.5,854,3.6,1453,4.8
Fri, Jul 6 2012,2100,427,6.6,796,3.4,1223,4.5
Fri, Jul 6 2012,2200,347,2.9,764,5.6,1111,4.8
Fri, Jul 6 2012,2300,226,9.3,538,4.1,764,5.6
Fri, Jul 6 2012,2400,199,4,324,4.6,523,4.4
Sat, Jul 7 2012,0100,169,6.5,152,11.2,321,8.7
Sat, Jul 7 2012,0200,104,6.7,82,9.8,186,8.1
Sat, Jul 7 2012,0300,71,12.7,63,12.7,134,12.7
Sat, Jul 7 2012,0400,55,16.4,49,28.6,104,22.1
Sat, Jul 7 2012,0500,50,20,34,35.3,84,26.2
Sat, Jul 7 2012,0600,44,15.9,27,40.7,71,25.4
Sat, Jul 7 2012,0700,52,15.4,42,28.6,94,21.3
Sat, Jul 7 2012,0800,61,23,77,14.3,138,18.1
Sat, Jul 7 2012,0900,151,11.3,138,10.9,289,11.1
Sat, Jul 7 2012,1000,259,8.9,282,7.1,541,7.9
Sat, Jul 7 2012,1100,341,6.2,370,5.9,711,6
Sat, Jul 7 2012,1200,403,7.4,559,5.4,962,6.2
Sat, Jul 7 2012,1300,482,6.8,801,3.7,1283,4.9
Sat, Jul 7 2012,1400,568,6.3,892,3.8,1460,4.8
Sat, Jul 7 2012,1500,514,5.4,921,3.1,1435,4
Sat, Jul 7 2012,1600,492,3.9,838,2.1,1330,2.8
Sat, Jul 7 2012,1700,515,4.1,767,3.8,1282,3.9
Sat, Jul 7 2012,1800,535,5,746,4.2,1281,4.5
Sat, Jul 7 2012,1900,505,5.3,615,2.9,1120,4
Sat, Jul 7 2012,2000,542,2.4,570,2.8,1112,2.6
Sat, Jul 7 2012,2100,487,4.1,435,3.7,922,3.9
Sat, Jul 7 2012,2200,409,3.2,370,4.9,779,4
Sat, Jul 7 2012,2300,357,2,236,4.2,593,2.9
Sat, Jul 7 2012,2400,244,0.4,142,4.2,386,1.8
Sun, Jul 8 2012,0100,267,1.1,82,7.3,349,2.6
Sun, Jul 8 2012,0200,115,5.2,68,10.3,183,7.1
Sun, Jul 8 2012,0300,86,1.2,46,13,132,5.3
Sun, Jul 8 2012,0400,82,9.8,50,24,132,15.2
Sun, Jul 8 2012,0500,76,14.5,34,8.8,110,12.7
Sun, Jul 8 2012,0600,51,11.8,20,15,71,12.7
Sun, Jul 8 2012,0700,43,7,19,10.5,62,8.1
Sun, Jul 8 2012,0800,43,16.3,46,6.5,89,11.2
Sun, Jul 8 2012,0900,104,8.7,72,6.9,176,8
Sun, Jul 8 2012,1000,152,8.6,130,10,282,9.2
Sun, Jul 8 2012,1100,303,8.6,340,4.7,643,6.5
Sun, Jul 8 2012,1200,516,4.7,541,1.3,1057,2.9
Sun, Jul 8 2012,1300,788,3.9,559,1.6,1347,3
Sun, Jul 8 2012,1400,938,3.6,631,2.2,1569,3.1
Sun, Jul 8 2012,1500,936,4.2,601,2.3,1537,3.4
Sun, Jul 8 2012,1600,966,3.2,500,3.4,1466,3.3
Sun, Jul 8 2012,1700,846,3.2,435,5.7,1281,4.1
Sun, Jul 8 2012,1800,870,2.5,413,4.1,1283,3
Sun, Jul 8 2012,1900,938,3.2,348,6.3,1286,4
Sun, Jul 8 2012,2000,1002,3.2,384,3.9,1386,3.4
Sun, Jul 8 2012,2100,1202,1.4,425,4.5,1627,2.2
Sun, Jul 8 2012,2200,1080,3.1,515,4.7,1595,3.6
Sun, Jul 8 2012,2300,510,3.5,342,7.9,852,5.3
Sun, Jul 8 2012,2400,217,6.5,193,7.8,410,7.1
Mon, Jul 9 2012,0100,89,4.5,118,5.9,207,5.3
Mon, Jul 9 2012,0200,64,7.8,71,8.5,135,8.1
Mon, Jul 9 2012,0300,39,15.4,82,4.9,121,8.3
Mon, Jul 9 2012,0400,34,23.5,52,13.5,86,17.4
Mon, Jul 9 2012,0500,45,22.2,28,32.1,73,26
Mon, Jul 9 2012,0600,40,27.5,28,35.7,68,30.9
Mon, Jul 9 2012,0700,111,12.6,52,28.8,163,17.8
Mon, Jul 9 2012,0800,213,8.5,209,13.9,422,11.1
Mon, Jul 9 2012,0900,401,6.7,458,7.2,859,7
Mon, Jul 9 2012,1000,409,9.3,634,8.5,1043,8.8
Mon, Jul 9 2012,1100,340,13.2,510,11.4,850,12.1
Mon, Jul 9 2012,1200,400,10.8,396,11.6,796,11.2
Mon, Jul 9 2012,1300,536,9.5,408,13,944,11
Mon, Jul 9 2012,1400,517,11.8,445,10.1,962,11
Mon, Jul 9 2012,1500,544,11,479,6.9,1023,9.1
Mon, Jul 9 2012,1600,509,9.8,486,8.2,995,9
Mon, Jul 9 2012,1700,606,9.4,456,7.5,1062,8.6
Mon, Jul 9 2012,1800,670,7.6,416,10.8,1086,8.8
Mon, Jul 9 2012,1900,763,6,480,6.5,1243,6.2
Mon, Jul 9 2012,2000,592,6.8,397,4.8,989,6
Mon, Jul 9 2012,2100,343,9,339,5.9,682,7.5
Mon, Jul 9 2012,2200,242,6.6,258,5.8,500,6.2
Mon, Jul 9 2012,2300,170,7.6,169,11.8,339,9.7
Mon, Jul 9 2012,2400,96,8.3,133,7.5,229,7.9
Tue, Jul 10 2012,0100,88,10.2,85,11.8,173,11
Tue, Jul 10 2012,0200,55,7.3,55,20,110,13.6
Tue, Jul 10 2012,0300,34,35.3,45,24.4,79,29.1
Tue, Jul 10 2012,0400,34,35.3,32,31.2,66,33.3
Tue, Jul 10 2012,0500,28,32.1,18,50,46,39.1
Tue, Jul 10 2012,0600,27,37,26,61.5,53,49.1
Tue, Jul 10 2012,0700,61,34.4,51,31.4,112,33
Tue, Jul 10 2012,0800,167,10.2,190,13.2,357,11.8
Tue, Jul 10 2012,0900,318,10.1,480,10.6,798,10.4
Tue, Jul 10 2012,1000,387,8.3,636,7.1,1023,7.5
Tue, Jul 10 2012,1100,377,12.7,548,10,925,11.1
Tue, Jul 10 2012,1200,360,10,395,11.6,755,10.9
Tue, Jul 10 2012,1300,403,14.4,380,12.9,783,13.7
Tue, Jul 10 2012,1400,403,12.7,430,8.1,833,10.3
Tue, Jul 10 2012,1500,434,10.1,391,8.2,825,9.2
Tue, Jul 10 2012,1600,426,9.6,436,10.6,862,10.1
Tue, Jul 10 2012,1700,494,10.3,450,8.7,944,9.5
Tue, Jul 10 2012,1800,618,8.3,418,9.6,1036,8.8
Tue, Jul 10 2012,1900,737,6.4,458,5.7,1195,6.1
Tue, Jul 10 2012,2000,622,6.4,433,5.3,1055,6
Tue, Jul 10 2012,2100,338,6.2,338,6.2,676,6.2
Tue, Jul 10 2012,2200,205,7.8,270,7.8,475,7.8
Tue, Jul 10 2012,2300,172,9.3,213,10.3,385,9.9
Tue, Jul 10 2012,2400,106,7.5,162,9.3,268,8.6
Wed, Jul 11 2012,0100,78,6.4,93,9.7,171,8.2
Wed, Jul 11 2012,0200,57,5.3,54,22.2,111,13.5
Wed, Jul 11 2012,0300,34,26.5,36,27.8,70,27.1
Wed, Jul 11 2012,0400,31,29,28,32.1,59,30.5
Wed, Jul 11 2012,0500,27,29.6,23,47.8,50,38
Wed, Jul 11 2012,0600,26,34.6,18,66.7,44,47.7
Wed, Jul 11 2012,0700,47,34,54,29.6,101,31.7
Wed, Jul 11 2012,0800,133,15,208,13,341,13.8
Wed, Jul 11 2012,0900,313,12.5,509,8.8,822,10.2
Wed, Jul 11 2012,1000,410,8.5,606,8.1,1016,8.3
Wed, Jul 11 2012,1100,365,12.1,490,10.8,855,11.3
Wed, Jul 11 2012,1200,375,11.2,419,12.9,794,12.1
Wed, Jul 11 2012,1300,394,12.7,394,10.9,788,11.8
Wed, Jul 11 2012,1400,424,7.8,433,7.9,857,7.8
Wed, Jul 11 2012,1500,399,10.5,416,10.1,815,10.3
Wed, Jul 11 2012,1600,436,10.8,482,7.9,918,9.3
Wed, Jul 11 2012,1700,511,10.6,431,7.9,942,9.3
Wed, Jul 11 2012,1800,586,7.8,466,11.2,1052,9.3
Wed, Jul 11 2012,1900,712,5.8,523,5,1235,5.4
Wed, Jul 11 2012,2000,646,6.3,536,3.9,1182,5.2
Wed, Jul 11 2012,2100,370,8.4,338,4.7,708,6.6
Wed, Jul 11 2012,2200,262,5,283,8.1,545,6.6
Wed, Jul 11 2012,2300,186,5.9,208,8.7,394,7.4
Wed, Jul 11 2012,2400,125,6.4,138,8.7,263,7.6
Thu, Jul 12 2012,0100,99,4,96,14.6,195,9.2
Thu, Jul 12 2012,0200,62,4.8,62,16.1,124,10.5
Thu, Jul 12 2012,0300,31,25.8,42,31,73,28.8
Thu, Jul 12 2012,0400,42,28.6,24,29.2,66,28.8
Thu, Jul 12 2012,0500,25,20,27,51.9,52,36.5
Thu, Jul 12 2012,0600,33,42.4,25,48,58,44.8
Thu, Jul 12 2012,0700,51,23.5,72,29.2,123,26.8
Thu, Jul 12 2012,0800,152,13.8,190,10.5,342,12
Thu, Jul 12 2012,0900,299,11,463,7.8,762,9.1
Thu, Jul 12 2012,1000,403,9.7,614,7,1017,8.1
Thu, Jul 12 2012,1100,348,12.4,549,10.4,897,11.1
Thu, Jul 12 2012,1200,374,10.7,450,10,824,10.3
Thu, Jul 12 2012,1300,442,12.2,416,7.5,858,9.9
Thu, Jul 12 2012,1400,434,11.8,434,11.3,868,11.5
Thu, Jul 12 2012,1500,449,9.4,445,7.9,894,8.6
Thu, Jul 12 2012,1600,520,11,496,9.5,1016,10.2
Thu, Jul 12 2012,1700,547,9.7,493,6.9,1040,8.4
Thu, Jul 12 2012,1800,659,6.8,483,8.1,1142,7.4
Thu, Jul 12 2012,1900,720,6.2,523,8.6,1243,7.2
Thu, Jul 12 2012,2000,597,4.4,522,3.4,1119,3.9
Thu, Jul 12 2012,2100,384,8.1,372,5.4,756,6.7
Thu, Jul 12 2012,2200,230,5.2,259,6.9,489,6.1
Thu, Jul 12 2012,2300,204,7.8,231,7.8,435,7.8
Thu, Jul 12 2012,2400,145,6.2,172,10.5,317,8.5
Fri, Jul 13 2012,0100,122,4.9,107,14,229,9.2
Fri, Jul 13 2012,0200,70,7.1,72,22.2,142,14.8
Fri, Jul 13 2012,0300,37,21.6,60,18.3,97,19.6
Fri, Jul 13 2012,0400,34,32.4,24,41.7,58,36.2
Fri, Jul 13 2012,0500,33,30.3,25,48,58,37.9
Fri, Jul 13 2012,0600,28,50,27,55.6,55,52.7
Fri, Jul 13 2012,0700,52,21.2,64,28.1,116,25
Fri, Jul 13 2012,0800,112,22.3,194,12.4,306,16
Fri, Jul 13 2012,0900,273,13.2,463,8.2,736,10.1
Fri, Jul 13 2012,1000,354,13.3,583,8.2,937,10.1
Fri, Jul 13 2012,1100,299,13,455,13,754,13
Fri, Jul 13 2012,1200,399,11,423,11.1,822,11.1
Fri, Jul 13 2012,1300,484,9.5,458,9.6,942,9.6
Fri, Jul 13 2012,1400,546,5.5,507,8.3,1053,6.8
Fri, Jul 13 2012,1500,608,9,551,9.3,1159,9.1
Fri, Jul 13 2012,1600,592,6.2,531,8.1,1123,7.1
Fri, Jul 13 2012,1700,686,7.3,634,6.3,1320,6.8
Fri, Jul 13 2012,1800,761,6.7,623,7.2,1384,6.9
Fri, Jul 13 2012,1900,783,5.1,614,5,1397,5.1
Fri, Jul 13 2012,2000,640,4.8,656,5,1296,4.9
Fri, Jul 13 2012,2100,469,6,637,4.2,1106,5
Fri, Jul 13 2012,2200,281,7.8,514,4.9,795,5.9
Fri, Jul 13 2012,2300,236,4.7,347,5.2,583,5
Fri, Jul 13 2012,2400,145,5.5,218,6.9,363,6.3
Sat, Jul 14 2012,0100,105,4.8,113,6.2,218,5.5
Sat, Jul 14 2012,0200,66,4.5,92,8.7,158,7
Sat, Jul 14 2012,0300,48,8.3,70,15.7,118,12.7
Sat, Jul 14 2012,0400,37,27,54,25.9,91,26.4
Sat, Jul 14 2012,0500,35,20,27,29.6,62,24.2
Sat, Jul 14 2012,0600,32,25,29,48.3,61,36.1
Sat, Jul 14 2012,0700,37,32.4,39,20.5,76,26.3
Sat, Jul 14 2012,0800,59,8.5,79,19,138,14.5
Sat, Jul 14 2012,0900,136,18.4,117,8.5,253,13.8
Sat, Jul 14 2012,1000,218,14.7,227,10.6,445,12.6
Sat, Jul 14 2012,1100,354,8.8,278,6.8,632,7.9
Sat, Jul 14 2012,1200,498,6.8,385,8.3,883,7.5
Sat, Jul 14 2012,1300,641,4.4,594,6.1,1235,5.2
Sat, Jul 14 2012,1400,606,3,690,4.2,1296,3.6
Sat, Jul 14 2012,1500,548,4,730,4,1278,4
Sat, Jul 14 2012,1600,518,3.9,715,3.8,1233,3.8
Sat, Jul 14 2012,1700,444,5.4,620,3.9,1064,4.5
Sat, Jul 14 2012,1800,536,4.5,581,4,1117,4.2
Sat, Jul 14 2012,1900,489,6.3,502,5.8,991,6.1
Sat, Jul 14 2012,2000,482,6.4,512,5.1,994,5.7
Sat, Jul 14 2012,2100,349,2.9,371,5.9,720,4.4
Sat, Jul 14 2012,2200,294,3.1,311,4.2,605,3.6
Sat, Jul 14 2012,2300,204,2.9,233,3.4,437,3.2
Sat, Jul 14 2012,2400,117,3.4,179,2.8,296,3
Sun, Jul 15 2012,0100,93,0,104,4.8,197,2.5
Sun, Jul 15 2012,0200,62,4.8,60,3.3,122,4.1
Sun, Jul 15 2012,0300,64,4.7,65,7.7,129,6.2
Sun, Jul 15 2012,0400,46,17.4,37,13.5,83,15.7
Sun, Jul 15 2012,0500,34,17.6,37,13.5,71,15.5
Sun, Jul 15 2012,0600,22,9.1,16,6.2,38,7.9
Sun, Jul 15 2012,0700,32,9.4,19,15.8,51,11.8
Sun, Jul 15 2012,0800,37,16.2,50,8,87,11.5
Sun, Jul 15 2012,0900,78,11.5,66,6.1,144,9
Sun, Jul 15 2012,1000,160,8.8,115,7.8,275,8.4
Sun, Jul 15 2012,1100,254,6.3,283,4.2,537,5.2
Sun, Jul 15 2012,1200,391,7.4,337,3.6,728,5.6
Sun, Jul 15 2012,1300,529,3.6,439,3,968,3.3
Sun, Jul 15 2012,1400,623,3.5,485,2.1,1108,2.9
Sun, Jul 15 2012,1500,664,3.5,513,2.1,1177,2.9
Sun, Jul 15 2012,1600,577,4.3,478,4.2,1055,4.3
Sun, Jul 15 2012,1700,602,3.2,493,3.2,1095,3.2
Sun, Jul 15 2012,1800,594,1.2,504,3.6,1098,2.3
Sun, Jul 15 2012,1900,629,2.4,520,5.8,1149,3.9
Sun, Jul 15 2012,2000,729,2.6,477,4.6,1206,3.4
Sun, Jul 15 2012,2100,793,2.8,432,4.4,1225,3.3
Sun, Jul 15 2012,2200,673,3,375,4.5,1048,3.5
Sun, Jul 15 2012,2300,330,1.8,360,3.3,690,2.6
Sun, Jul 15 2012,2400,170,1.8,201,4.5,371,3.2
Mon, Jul 16 2012,0100,70,0,111,8.1,181,5
Mon, Jul 16 2012,0200,34,8.8,62,9.7,96,9.4
Mon, Jul 16 2012,0300,24,16.7,30,6.7,54,11.1
Mon, Jul 16 2012,0400,23,30.4,24,20.8,47,25.5
Mon, Jul 16 2012,0500,29,17.2,24,29.2,53,22.6
Mon, Jul 16 2012,0600,31,25.8,23,39.1,54,31.5
Mon, Jul 16 2012,0700,76,22.4,56,23.2,132,22.7
Mon, Jul 16 2012,0800,179,14.5,191,13.1,370,13.8
Mon, Jul 16 2012,0900,351,10,463,5.2,814,7.2
Mon, Jul 16 2012,1000,402,8.7,639,6.4,1041,7.3
Mon, Jul 16 2012,1100,325,12.6,454,9.5,779,10.8
Mon, Jul 16 2012,1200,376,10.6,379,12.9,755,11.8
Mon, Jul 16 2012,1300,401,11.2,356,9.8,757,10.6
Mon, Jul 16 2012,1400,440,9.8,425,7.3,865,8.6
Mon, Jul 16 2012,1500,443,7.7,450,9.1,893,8.4
Mon, Jul 16 2012,1600,466,8.6,475,9.1,941,8.8
Mon, Jul 16 2012,1700,511,10.6,439,7.7,950,9.3
Mon, Jul 16 2012,1800,631,6.8,374,8.6,1005,7.5
Mon, Jul 16 2012,1900,688,4.1,463,6.9,1151,5.2
Mon, Jul 16 2012,2000,614,6.4,419,7.4,1033,6.8
Mon, Jul 16 2012,2100,314,9.2,272,7.4,586,8.4
Mon, Jul 16 2012,2200,238,2.5,221,7.2,459,4.8
Mon, Jul 16 2012,2300,182,5.5,167,10.2,349,7.7
Mon, Jul 16 2012,2400,107,5.6,147,9.5,254,7.9
Tue, Jul 17 2012,0100,88,4.5,77,13,165,8.5
Tue, Jul 17 2012,0200,57,12.3,46,26.1,103,18.4
Tue, Jul 17 2012,0300,37,29.7,37,24.3,74,27
Tue, Jul 17 2012,0400,27,25.9,25,32,52,28.8
Tue, Jul 17 2012,0500,32,40.6,26,65.4,58,51.7
Tue, Jul 17 2012,0600,27,33.3,18,55.6,45,42.2
Tue, Jul 17 2012,0700,68,27.9,63,30.2,131,29
Tue, Jul 17 2012,0800,160,18.1,180,6.7,340,12.1
Tue, Jul 17 2012,0900,323,12.7,456,7.9,779,9.9
Tue, Jul 17 2012,1000,407,9.8,545,7,952,8.2
Tue, Jul 17 2012,1100,351,10.3,478,12.8,829,11.7
Tue, Jul 17 2012,1200,361,11.1,404,10.1,765,10.6
Tue, Jul 17 2012,1300,401,10.5,382,11.3,783,10.9
Tue, Jul 17 2012,1400,504,11.1,384,7.8,888,9.7
Tue, Jul 17 2012,1500,458,9,423,7.6,881,8.3
Tue, Jul 17 2012,1600,473,8.5,421,10.5,894,9.4
Tue, Jul 17 2012,1700,558,7.5,394,6.9,952,7.2
Tue, Jul 17 2012,1800,619,6.9,377,9.3,996,7.8
Tue, Jul 17 2012,1900,724,5.8,452,6,1176,5.9
Tue, Jul 17 2012,2000,603,4.6,436,4.8,1039,4.7
Tue, Jul 17 2012,2100,318,7.5,292,4.1,610,5.9
Tue, Jul 17 2012,2200,202,6.4,208,8.2,410,7.3
Tue, Jul 17 2012,2300,162,4.3,162,9.9,324,7.1
Tue, Jul 17 2012,2400,116,8.6,133,12,249,10.4
Wed, Jul 18 2012,0100,93,6.5,81,16,174,10.9
Wed, Jul 18 2012,0200,52,13.5,49,24.5,101,18.8
Wed, Jul 18 2012,0300,32,18.8,78,10.3,110,12.7
Wed, Jul 18 2012,0400,33,30.3,84,16.7,117,20.5
Wed, Jul 18 2012,0500,20,15,44,45.5,64,35.9
Wed, Jul 18 2012,0600,29,62.1,24,58.3,53,60.4
Wed, Jul 18 2012,0700,52,21.2,54,29.6,106,25.5
Wed, Jul 18 2012,0800,133,18,187,14.4,320,15.9
Wed, Jul 18 2012,0900,306,12.4,457,7.9,763,9.7
Wed, Jul 18 2012,1000,398,8.3,586,5.3,984,6.5
Wed, Jul 18 2012,1100,332,15.1,490,12.4,822,13.5
Wed, Jul 18 2012,1200,355,8.2,432,9.5,787,8.9
Wed, Jul 18 2012,1300,456,12.7,402,9.5,858,11.2
Wed, Jul 18 2012,1400,521,8.8,446,10.3,967,9.5
Wed, Jul 18 2012,1500,507,8.3,420,8.8,927,8.5
Wed, Jul 18 2012,1600,521,8.3,404,6.9,925,7.7
Wed, Jul 18 2012,1700,548,8.2,413,8.7,961,8.4
Wed, Jul 18 2012,1800,619,6.9,438,9.1,1057,7.9
Wed, Jul 18 2012,1900,708,5.6,459,8.1,1167,6.6
Wed, Jul 18 2012,2000,581,6.7,436,5.7,1017,6.3
Wed, Jul 18 2012,2100,322,8.1,350,4.3,672,6.1
Wed, Jul 18 2012,2200,184,6.5,266,7.9,450,7.3
Wed, Jul 18 2012,2300,184,8.7,164,12.2,348,10.3
Wed, Jul 18 2012,2400,98,3.1,165,9.1,263,6.8
Thu, Jul 19 2012,0100,81,4.9,117,10.3,198,8.1
Thu, Jul 19 2012,0200,57,14,74,16.2,131,15.3
Thu, Jul 19 2012,0300,35,17.1,80,10,115,12.2
Thu, Jul 19 2012,0400,35,25.7,82,15.9,117,18.8
Thu, Jul 19 2012,0500,21,28.6,37,48.6,58,41.4
Thu, Jul 19 2012,0600,37,35.1,27,33.3,64,34.4
Thu, Jul 19 2012,0700,58,27.6,70,32.9,128,30.5
Thu, Jul 19 2012,0800,137,17.5,208,9.1,345,12.5
Thu, Jul 19 2012,0900,314,12.4,452,8,766,9.8
Thu, Jul 19 2012,1000,397,6.3,635,7.2,1032,6.9
Thu, Jul 19 2012,1100,367,16.1,537,9.9,904,12.4
Thu, Jul 19 2012,1200,345,13,459,12.9,804,12.9
Thu, Jul 19 2012,1300,434,12.7,404,8.9,838,10.9
Thu, Jul 19 2012,1400,421,10.9,471,7,892,8.9
Thu, Jul 19 2012,1500,442,9.3,533,9,975,9.1
Thu, Jul 19 2012,1600,478,10.3,581,7.6,1059,8.8
Thu, Jul 19 2012,1700,547,9.9,526,8,1073,8.9
Thu, Jul 19 2012,1800,646,5.3,534,7.1,1180,6.1
Thu, Jul 19 2012,1900,739,6.1,641,7.2,1380,6.6
Thu, Jul 19 2012,2000,558,5.2,525,4.6,1083,4.9
Thu, Jul 19 2012,2100,365,5.2,408,4.4,773,4.8
Thu, Jul 19 2012,2200,281,5.3,296,7.1,577,6.2
Thu, Jul 19 2012,2300,171,4.7,226,8,397,6.5
Thu, Jul 19 2012,2400,141,2.8,152,9.9,293,6.5
Fri, Jul 20 2012,0100,123,8.1,101,15.8,224,11.6
Fri, Jul 20 2012,0200,76,10.5,59,23.7,135,16.3
Fri, Jul 20 2012,0300,51,23.5,46,21.7,97,22.7
Fri, Jul 20 2012,0400,39,30.8,26,42.3,65,35.4
Fri, Jul 20 2012,0500,25,20,29,51.7,54,37
Fri, Jul 20 2012,0600,42,31,31,51.6,73,39.7
Fri, Jul 20 2012,0700,44,34.1,70,31.4,114,32.5
Fri, Jul 20 2012,0800,128,23.4,202,12.9,330,17
Fri, Jul 20 2012,0900,283,14.1,432,7.2,715,9.9
Fri, Jul 20 2012,1000,390,11.3,588,7.3,978,8.9
Fri, Jul 20 2012,1100,324,15.4,463,9.7,787,12.1
Fri, Jul 20 2012,1200,427,11.2,415,9.4,842,10.3
Fri, Jul 20 2012,1300,459,12.6,494,8.3,953,10.4
Fri, Jul 20 2012,1400,527,7,545,7.7,1072,7.4
Fri, Jul 20 2012,1500,593,7.9,553,6.3,1146,7.2
Fri, Jul 20 2012,1600,596,7.6,562,7.7,1158,7.6
Fri, Jul 20 2012,1700,710,5.6,679,6.5,1389,6
Fri, Jul 20 2012,1800,725,5.7,692,7.5,1417,6.6
Fri, Jul 20 2012,1900,728,4,720,5.7,1448,4.8
Fri, Jul 20 2012,2000,600,4.7,689,4.5,1289,4.6
Fri, Jul 20 2012,2100,414,5.8,605,4.8,1019,5.2
Fri, Jul 20 2012,2200,334,6,454,4.2,788,4.9
Fri, Jul 20 2012,2300,267,6.4,334,6,601,6.2
Fri, Jul 20 2012,2400,177,4.5,205,4.9,382,4.7
Sat, Jul 21 2012,0100,138,3.6,114,9.6,252,6.3
Sat, Jul 21 2012,0200,72,4.2,58,20.7,130,11.5
Sat, Jul 21 2012,0300,49,10.2,65,18.5,114,14.9
Sat, Jul 21 2012,0400,53,22.6,46,26.1,99,24.2
Sat, Jul 21 2012,0500,35,14.3,28,39.3,63,25.4
Sat, Jul 21 2012,0600,35,22.9,32,43.8,67,32.8
Sat, Jul 21 2012,0700,45,28.9,42,19,87,24.1
Sat, Jul 21 2012,0800,79,17.7,75,14.7,154,16.2
Sat, Jul 21 2012,0900,146,13,148,8.1,294,10.5
Sat, Jul 21 2012,1000,233,9.4,226,9.7,459,9.6
Sat, Jul 21 2012,1100,358,8.7,294,8.2,652,8.4
Sat, Jul 21 2012,1200,482,7.5,422,4,904,5.9
Sat, Jul 21 2012,1300,539,6.5,584,6.8,1123,6.7
Sat, Jul 21 2012,1400,524,4.8,690,3.2,1214,3.9
Sat, Jul 21 2012,1500,518,3.7,652,5.5,1170,4.7
Sat, Jul 21 2012,1600,533,3.9,606,4.8,1139,4.4
Sat, Jul 21 2012,1700,522,4.2,603,3,1125,3.6
Sat, Jul 21 2012,1800,510,4.1,546,3.7,1056,3.9
Sat, Jul 21 2012,1900,522,5.7,463,4.5,985,5.2
Sat, Jul 21 2012,2000,490,4.1,431,4.9,921,4.5
Sat, Jul 21 2012,2100,363,4.7,393,5.9,756,5.3
Sat, Jul 21 2012,2200,245,3.7,298,4.4,543,4.1
Sat, Jul 21 2012,2300,179,5,216,4.2,395,4.6
Sat, Jul 21 2012,2400,110,5.5,124,5.6,234,5.6
Sun, Jul 22 2012,0100,88,3.4,70,4.3,158,3.8
Sun, Jul 22 2012,0200,58,3.4,62,9.7,120,6.7
Sun, Jul 22 2012,0300,52,3.8,54,7.4,106,5.7
Sun, Jul 22 2012,0400,45,11.1,37,13.5,82,12.2
Sun, Jul 22 2012,0500,45,15.6,34,8.8,79,12.7
Sun, Jul 22 2012,0600,46,10.9,15,13.3,61,11.5
Sun, Jul 22 2012,0700,29,6.9,21,19,50,12
Sun, Jul 22 2012,0800,58,17.2,42,7.1,100,13
Sun, Jul 22 2012,0900,87,20.7,73,5.5,160,13.8
Sun, Jul 22 2012,1000,104,16.3,134,6,238,10.5
Sun, Jul 22 2012,1100,231,12.1,161,6.8,392,9.9
Sun, Jul 22 2012,1200,425,6.8,162,6.2,587,6.6
Sun, Jul 22 2012,1300,520,5,330,5.5,850,5.2
Sun, Jul 22 2012,1400,652,3.8,439,3.9,1091,3.8
Sun, Jul 22 2012,1500,594,2.5,522,2.1,1116,2.3
Sun, Jul 22 2012,1600,598,2.3,555,5.6,1153,3.9
Sun, Jul 22 2012,1700,526,2.3,558,5.6,1084,4
Sun, Jul 22 2012,1800,524,2.1,501,4.4,1025,3.2
Sun, Jul 22 2012,1900,592,3.7,476,3.6,1068,3.7
Sun, Jul 22 2012,2000,574,2.4,488,4.7,1062,3.5
Sun, Jul 22 2012,2100,654,3.2,448,3.3,1102,3.3
Sun, Jul 22 2012,2200,434,3.5,395,5.1,829,4.2
Sun, Jul 22 2012,2300,268,1.9,264,3.8,532,2.8
Sun, Jul 22 2012,2400,188,3.2,191,8.9,379,6.1
Mon, Jul 23 2012,0100,112,2.7,123,10.6,235,6.8
Mon, Jul 23 2012,0200,43,4.7,65,12.3,108,9.3
Mon, Jul 23 2012,0300,37,18.9,40,20,77,19.5
Mon, Jul 23 2012,0400,17,29.4,29,24.1,46,26.1
Mon, Jul 23 2012,0500,24,8.3,19,31.6,43,18.6
Mon, Jul 23 2012,0600,31,25.8,25,36,56,30.4
Mon, Jul 23 2012,0700,80,17.5,67,29.9,147,23.1
Mon, Jul 23 2012,0800,196,10.2,188,5.3,384,7.8
Mon, Jul 23 2012,0900,379,9.2,435,6,814,7.5
Mon, Jul 23 2012,1000,375,6.7,680,5.9,1055,6.2
Mon, Jul 23 2012,1100,353,10.5,491,8.6,844,9.4
Mon, Jul 23 2012,1200,393,8.7,384,11.7,777,10.2
Mon, Jul 23 2012,1300,430,7.9,372,8.6,802,8.2
Mon, Jul 23 2012,1400,466,9.4,442,7.9,908,8.7
